timestamp,temperature_degC
2022-09-16 11:46:00.861478,25.391
2022-09-16 11:46:00.861478,25.391
2022-09-16 11:47:01.994832,25.405
2022-09-16 11:47:01.994832,25.405
2022-09-16 11:48:00.823307,25.441
2022-09-16 11:48:00.823307,25.441
2022-09-16 11:49:01.862894,25.455
2022-09-16 11:49:01.862894,25.455
2022-09-16 11:50:00.984671,25.475
2022-09-16 11:50:00.984671,25.475
2022-09-16 11:51:00.519117,25.485
2022-09-16 11:51:00.519117,25.485
2022-09-16 11:52:00.702966,25.49
2022-09-16 11:52:00.702966,25.49
2022-09-16 11:53:00.317334,25.537
2022-09-16 11:53:00.317334,25.537
2022-09-16 11:54:00.976485,25.561
2022-09-16 11:54:00.976485,25.561
2022-09-16 11:55:01.726152,25.552
2022-09-16 11:55:01.726152,25.552
2022-09-16 11:58:01.943319,25.522
2022-09-16 11:58:01.943319,25.522
2022-09-16 11:59:01.830097,25.503
2022-09-16 11:59:01.830097,25.503
2022-09-16 12:00:01.841454,25.478
2022-09-16 12:00:01.841454,25.478
2022-09-16 12:01:01.418024,25.483
2022-09-16 12:01:01.418024,25.483
2022-09-16 12:02:00.626491,25.467
2022-09-16 12:02:00.626491,25.467
2022-09-16 12:03:01.854373,25.482
2022-09-16 12:03:01.854373,25.482
2022-09-16 12:04:01.229287,25.463
2022-09-16 12:04:01.229287,25.463
2022-09-16 12:05:01.382380,25.44
2022-09-16 12:05:01.382380,25.44
2022-09-16 12:06:01.962214,25.418
2022-09-16 12:06:01.962214,25.418
2022-09-16 12:07:01.104644,25.419
2022-09-16 12:07:01.104644,25.419
2022-09-16 12:08:01.956045,25.407
2022-09-16 12:08:01.956045,25.407
2022-09-16 12:09:01.096475,25.385
2022-09-16 12:09:01.096475,25.385
2022-09-16 12:10:01.814298,25.346
2022-09-16 12:10:01.814298,25.346
2022-09-16 12:11:00.869617,25.32
2022-09-16 12:11:00.869617,25.32
2022-09-16 12:12:01.912973,25.307
2022-09-16 12:12:01.912973,25.307
2022-09-16 12:13:00.615333,25.24
2022-09-16 12:13:00.615333,25.24
2022-09-16 12:14:01.931734,25.216
2022-09-16 12:14:01.931734,25.216
2022-09-16 12:15:00.578314,25.204
2022-09-16 12:15:00.578314,25.204
2022-09-16 12:16:01.895849,25.163
2022-09-16 12:16:01.895849,25.163
2022-09-16 12:17:00.712456,25.109
2022-09-16 12:17:00.712456,25.109
2022-09-16 12:18:00.300188,25.086
2022-09-16 12:18:00.300188,25.086
2022-09-16 12:19:01.398711,25.048
2022-09-16 12:19:01.398711,25.048
2022-09-16 12:20:00.004674,25.003
2022-09-16 12:20:00.004674,25.003
2022-09-16 12:21:01.067471,24.959
2022-09-16 12:21:01.067471,24.959
2022-09-16 12:22:00.738603,24.912
2022-09-16 12:22:00.738603,24.912
2022-09-16 12:23:01.940273,24.865
2022-09-16 12:23:01.940273,24.865
2022-09-16 12:24:00.467852,24.817
2022-09-16 12:24:00.467852,24.817
2022-09-16 12:25:01.340766,24.786
2022-09-16 12:25:01.340766,24.786
2022-09-16 12:26:01.661670,24.756
2022-09-16 12:26:01.661670,24.756
2022-09-16 12:27:01.337593,24.703
2022-09-16 12:27:01.337593,24.703
2022-09-16 12:28:00.167522,24.629
2022-09-16 12:28:00.167522,24.629
2022-09-16 12:29:00.541353,24.592
2022-09-16 12:29:00.541353,24.592
2022-09-16 12:30:01.058828,24.561
2022-09-16 12:30:01.058828,24.561
2022-09-16 12:31:00.420462,24.536
2022-09-16 12:31:00.420462,24.536
2022-09-16 12:32:01.821592,24.484
2022-09-16 12:32:01.821592,24.484
2022-09-16 12:33:00.816431,24.434
2022-09-16 12:33:00.816431,24.434
2022-09-16 12:34:00.477541,24.4
2022-09-16 12:34:00.477541,24.4
2022-09-16 12:35:01.962677,24.375
2022-09-16 12:35:01.962677,24.375
2022-09-16 12:36:01.086613,24.335
2022-09-16 12:36:01.086613,24.335
2022-09-16 12:37:00.267652,24.305
2022-09-16 12:37:00.267652,24.305
2022-09-16 12:38:00.053929,24.28
2022-09-16 12:38:00.053929,24.28
2022-09-16 12:39:00.206716,24.226
2022-09-16 12:39:00.206716,24.226
2022-09-16 12:40:01.248631,24.175
2022-09-16 12:40:01.248631,24.175
2022-09-16 12:41:00.756493,24.117
2022-09-16 12:41:00.756493,24.117
2022-09-16 12:42:00.022602,24.085
2022-09-16 12:42:00.022602,24.085
2022-09-16 12:43:01.155540,24.024
2022-09-16 12:43:01.155540,24.024
2022-09-16 12:46:00.163928,23.969
2022-09-16 12:46:00.163928,23.969
2022-09-16 12:47:01.945065,23.932
2022-09-16 12:47:01.945065,23.932
2022-09-16 12:48:01.843222,23.902
2022-09-16 12:48:01.843222,23.902
2022-09-16 12:49:01.661471,23.899
2022-09-16 12:49:01.661471,23.899
2022-09-16 12:50:00.008633,23.878
2022-09-16 12:50:00.008633,23.878
2022-09-16 12:51:00.521991,23.869
2022-09-16 12:51:00.521991,23.869
2022-09-16 12:52:00.228305,23.847
2022-09-16 12:52:00.228305,23.847
2022-09-16 12:53:00.389809,23.824
2022-09-16 12:53:00.389809,23.824
2022-09-16 12:54:00.253220,23.845
2022-09-16 12:54:00.253220,23.845
2022-09-16 12:55:00.945361,23.862
2022-09-16 12:55:00.945361,23.862
2022-09-16 12:56:00.499947,23.876
2022-09-16 12:56:00.499947,23.876
2022-09-16 12:57:01.546184,23.859
2022-09-16 12:57:01.546184,23.859
2022-09-16 12:58:00.120462,23.862
2022-09-16 12:58:00.120462,23.862
2022-09-16 12:59:00.698837,23.869
2022-09-16 12:59:00.698837,23.869
2022-09-16 13:00:01.235143,23.865
2022-09-16 13:00:01.235143,23.865
2022-09-16 13:01:01.112724,23.887
2022-09-16 13:01:01.112724,23.887
2022-09-16 13:02:00.634712,23.924
2022-09-16 13:02:00.634712,23.924
2022-09-16 13:03:00.305393,23.948
2022-09-16 13:03:00.305393,23.948
2022-09-16 13:04:01.533209,24.031
2022-09-16 13:04:01.533209,24.031
2022-09-16 13:05:01.431806,24.015
2022-09-16 13:05:01.431806,24.015
2022-09-16 13:06:01.027786,23.971
2022-09-16 13:06:01.027786,23.971
2022-09-16 13:07:01.510527,24.014
2022-09-16 13:07:01.510527,24.014
2022-09-16 13:08:00.048566,23.97
2022-09-16 13:08:00.048566,23.97
2022-09-16 13:09:01.002200,24.024
2022-09-16 13:09:01.002200,24.024
2022-09-16 13:10:00.801968,24.038
2022-09-16 13:10:00.801968,24.038
2022-09-16 13:11:00.386128,24.008
2022-09-16 13:11:00.386128,24.008
2022-09-16 13:12:01.051866,24.02
2022-09-16 13:12:01.051866,24.02
2022-09-16 13:13:00.856454,24.005
2022-09-16 13:13:00.856454,24.005
2022-09-16 13:14:01.257053,24.041
2022-09-16 13:14:01.257053,24.041
2022-09-16 13:15:00.505333,23.96
2022-09-16 13:15:00.505333,23.96
2022-09-16 13:16:01.644410,23.987
2022-09-16 13:16:01.644410,23.987
2022-09-16 13:17:01.304871,23.998
2022-09-16 13:17:01.304871,23.998
2022-09-16 13:18:00.650378,24.045
2022-09-16 13:18:00.650378,24.045
2022-09-16 13:19:01.942829,23.989
2022-09-16 13:19:01.942829,23.989
2022-09-16 13:20:00.451288,24.009
2022-09-16 13:20:00.451288,24.009
2022-09-16 13:21:01.822270,23.978
2022-09-16 13:21:01.822270,23.978
2022-09-16 13:22:00.976783,24.009
2022-09-16 13:22:00.976783,24.009
2022-09-16 13:23:01.749182,24.017
2022-09-16 13:23:01.749182,24.017
2022-09-16 13:24:01.773679,24.021
2022-09-16 13:24:01.773679,24.021
2022-09-16 13:25:00.780225,24.024
2022-09-16 13:25:00.780225,24.024
2022-09-16 13:26:01.808799,23.957
2022-09-16 13:26:01.808799,23.957
2022-09-16 13:27:00.779907,23.981
2022-09-16 13:27:00.779907,23.981
2022-09-16 13:28:00.434487,24.017
2022-09-16 13:28:00.434487,24.017
2022-09-16 13:29:00.711998,23.955
2022-09-16 13:29:00.711998,23.955
2022-09-16 13:30:00.036438,23.98
2022-09-16 13:30:00.036438,23.98
2022-09-16 13:33:01.299907,24.034
2022-09-16 13:33:01.299907,24.034
2022-09-16 13:34:00.359373,24.034
2022-09-16 13:34:00.359373,24.034
2022-09-16 13:35:00.719581,24.053
2022-09-16 13:35:00.719581,24.053
2022-09-16 13:36:01.130113,24.077
2022-09-16 13:36:01.130113,24.077
2022-09-16 13:37:01.510595,24.094
2022-09-16 13:37:01.510595,24.094
2022-09-16 13:38:00.403330,24.139
2022-09-16 13:38:00.403330,24.139
2022-09-16 13:39:01.599952,24.183
2022-09-16 13:39:01.599952,24.183
2022-09-16 13:40:01.124460,24.196
2022-09-16 13:40:01.124460,24.196
2022-09-16 13:41:01.579332,24.204
2022-09-16 13:41:01.579332,24.204
2022-09-16 13:42:01.589606,24.233
2022-09-16 13:42:01.589606,24.233
2022-09-16 13:43:01.444186,24.245
2022-09-16 13:43:01.444186,24.245
2022-09-16 13:44:01.143732,24.252
2022-09-16 13:44:01.143732,24.252
2022-09-16 13:45:00.565549,24.293
2022-09-16 13:45:00.565549,24.293
2022-09-16 13:46:00.617386,24.323
2022-09-16 13:46:00.617386,24.323
2022-09-16 13:47:01.596491,24.335
2022-09-16 13:47:01.596491,24.335
2022-09-16 13:48:00.472142,24.339
2022-09-16 13:48:00.472142,24.339
2022-09-16 13:49:00.918723,24.348
2022-09-16 13:49:00.918723,24.348
2022-09-16 13:50:01.768072,24.359
2022-09-16 13:50:01.768072,24.359
2022-09-16 13:51:00.820736,24.404
2022-09-16 13:51:00.820736,24.404
2022-09-16 13:52:01.094027,24.415
2022-09-16 13:52:01.094027,24.415
2022-09-16 13:53:00.825775,24.425
2022-09-16 13:53:00.825775,24.425
2022-09-16 13:54:01.836282,24.456
2022-09-16 13:54:01.836282,24.456
2022-09-16 13:55:01.409054,24.477
2022-09-16 13:55:01.409054,24.477
2022-09-16 13:56:01.983138,24.456
2022-09-16 13:56:01.983138,24.456
2022-09-16 13:57:01.216129,24.483
2022-09-16 13:57:01.216129,24.483
2022-09-16 13:58:00.837355,24.503
2022-09-16 13:58:00.837355,24.503
2022-09-16 13:59:00.246667,24.48
2022-09-16 13:59:00.246667,24.48
2022-09-16 14:00:01.141812,24.496
2022-09-16 14:00:01.141812,24.496
2022-09-16 14:01:00.224824,24.522
2022-09-16 14:01:00.224824,24.522
2022-09-16 14:02:00.882705,24.526
2022-09-16 14:02:00.882705,24.526
2022-09-16 14:03:01.554174,24.553
2022-09-16 14:03:01.554174,24.553
2022-09-16 14:04:00.136120,24.548
2022-09-16 14:04:00.136120,24.548
2022-09-16 14:05:00.215058,24.557
2022-09-16 14:05:00.215058,24.557
2022-09-16 14:06:00.441836,24.562
2022-09-16 14:06:00.441836,24.562
2022-09-16 14:07:01.331357,24.578
2022-09-16 14:07:01.331357,24.578
2022-09-16 14:08:01.841039,24.615
2022-09-16 14:08:01.841039,24.615
2022-09-16 14:09:01.328566,24.647
2022-09-16 14:09:01.328566,24.647
2022-09-16 14:10:01.583133,24.638
2022-09-16 14:10:01.583133,24.638
2022-09-16 14:11:01.699451,24.629
2022-09-16 14:11:01.699451,24.629
2022-09-16 14:12:00.274652,24.638
2022-09-16 14:12:00.274652,24.638
2022-09-16 14:13:01.343273,24.641
2022-09-16 14:13:01.343273,24.641
2022-09-16 14:14:01.658536,24.686
2022-09-16 14:14:01.658536,24.686
2022-09-16 14:15:00.321357,24.699
2022-09-16 14:15:00.321357,24.699
2022-09-16 14:16:00.126043,24.706
2022-09-16 14:16:00.126043,24.706
2022-09-16 14:19:01.570694,24.722
2022-09-16 14:19:01.570694,24.722
2022-09-16 14:20:00.380984,24.737
2022-09-16 14:20:00.380984,24.737
2022-09-16 14:21:00.257699,24.772
2022-09-16 14:21:00.257699,24.772
2022-09-16 14:22:00.340271,24.79
2022-09-16 14:22:00.340271,24.79
2022-09-16 14:23:01.725398,24.802
2022-09-16 14:23:01.725398,24.802
2022-09-16 14:24:00.952276,24.835
2022-09-16 14:24:00.952276,24.835
2022-09-16 14:25:00.225590,24.857
2022-09-16 14:25:00.225590,24.857
2022-09-16 14:26:01.280847,24.861
2022-09-16 14:26:01.280847,24.861
2022-09-16 14:27:01.567538,24.86
2022-09-16 14:27:01.567538,24.86
2022-09-16 14:28:00.370954,24.875
2022-09-16 14:28:00.370954,24.875
2022-09-16 14:29:01.017087,24.894
2022-09-16 14:29:01.017087,24.894
2022-09-16 14:30:00.664617,24.88
2022-09-16 14:30:00.664617,24.88
2022-09-16 14:31:01.618971,24.899
2022-09-16 14:31:01.618971,24.899
2022-09-16 14:32:00.212139,24.922
2022-09-16 14:32:00.212139,24.922
2022-09-16 14:33:00.737225,24.936
2022-09-16 14:33:00.737225,24.936
2022-09-16 14:34:01.382272,24.965
2022-09-16 14:34:01.382272,24.965
2022-09-16 14:35:00.096630,24.949
2022-09-16 14:35:00.096630,24.949
2022-09-16 14:36:00.056821,24.955
2022-09-16 14:36:00.056821,24.955
2022-09-16 14:37:01.560478,24.945
2022-09-16 14:37:01.560478,24.945
2022-09-16 14:38:00.758318,24.99
2022-09-16 14:38:00.758318,24.99
2022-09-16 14:39:01.074407,24.99
2022-09-16 14:39:01.074407,24.99
2022-09-16 14:40:00.088883,25.023
2022-09-16 14:40:00.088883,25.023
2022-09-16 14:41:01.319885,25.054
2022-09-16 14:41:01.319885,25.054
2022-09-16 14:42:01.508614,25.085
2022-09-16 14:42:01.508614,25.085
2022-09-16 14:43:01.590831,25.101
2022-09-16 14:43:01.590831,25.101
2022-09-16 14:44:00.559144,25.107
2022-09-16 14:44:00.559144,25.107
2022-09-16 14:45:01.940455,25.112
2022-09-16 14:45:01.940455,25.112
2022-09-16 14:46:01.422091,25.128
2022-09-16 14:46:01.422091,25.128
2022-09-16 14:47:00.191896,25.136
2022-09-16 14:47:00.191896,25.136
2022-09-16 14:48:00.064473,25.163
2022-09-16 14:48:00.064473,25.163
2022-09-16 14:49:00.981903,25.173
2022-09-16 14:49:00.981903,25.173
2022-09-16 14:50:01.047477,25.183
2022-09-16 14:50:01.047477,25.183
2022-09-16 14:51:00.810846,25.167
2022-09-16 14:51:00.810846,25.167
